symbol,company_name,bbd_qyxx_id
000538,云南白药集团股份有限公司,8b68b532f0be4260994c9b0d2b30e8f2
000539,广东电力发展股份有限公司,a81ac26203a6429ba7711a7ba144ed4b
000540,中天城投集团股份有限公司,b4843bf796194e82bbd14d6a0c009285
000541,佛山电器照明股份有限公司,7a3464e3007a48909d138872f6c62bf0
000543,安徽省皖能股份有限公司,de835905cdc741b4ad25d1c1cc7499b2
000544,中原环保股份有限公司,c8faafaaa85c49d18348e47342149133
000545,金浦钛业股份有限公司,404864475ca6458e824c323350f769fc
000546,金圆环保股份有限公司,ca707c0359484e5884316c497f5e92f5
000547,航天工业发展股份有限公司,e6b03382e29041f0a8e9e9d037087120
000548,湖南投资集团股份有限公司,3a616651a32c40f89e8f685522ce5089
000550,江铃汽车股份有限公司,fcf05780c3b54f6d93c2edd8a5445908
000551,创元科技股份有限公司,398d0024ad5e4f6f96e156030860e16c
000552,甘肃靖远煤电股份有限公司,ba0c06738ad54e77bccd06c4e57ecad8
000553,安道麦股份有限公司,a290558f3c0b4513b429ff3dfb4b6915
000554,中国石化山东泰山石油股份有限公司,4f35d719bc5f43708498fa065ab1dba0
000555,神州数码信息服务股份有限公司,a30cf6a51aef4b28a3543f50edc019b3
000557,宁夏西部创业实业股份有限公司,bc5ff16f1d9943cdab09dec3443a7fff
000558,莱茵达体育发展股份有限公司,cba6b2dba4094464a1631612bebd1981
000559,万向钱潮股份有限公司,4b2a3780a19f4cf3b23d745305e7eeba
000560,我爱我家控股集团股份有限公司,ca5e60ecf6494b8bad24afc8a1b54c11
000561,陕西烽火电子股份有限公司,577501b7810e44858622522bffab3347
000563,陕西省国际信托股份有限公司,128a30bf47f241fc91f1b5de1cc4135c
000564,供销大集集团股份有限公司,fdac732bdb7e475cb9189835c5b4dbde
000565,重庆三峡油漆股份有限公司,bd308d60b84444aa8ed5597e9fe5d471
000566,海南海药股份有限公司,99460a3921fc4eceb4d23700a38c921d
000567,海南海德实业股份有限公司,b80454315c2c4af28d8cb682a75c1318
000568,泸州老窖股份有限公司,f1199055c8974d32b65757299caa4917
000570,常柴股份有限公司,a7b3ca61cef24cdb95cd98b3650fa502
000571,新大洲控股股份有限公司,c52be944283140f58f7fef96ad68486c
000572,海马汽车集团股份有限公司,839391335c4f40a49530268e7d1b0518
000573,东莞宏远工业区股份有限公司,ad63f58cc1684c05a8206dac1727dd1c
000576,江门甘蔗化工厂（集团）股份有限公司,585a8ad6289b4fc48d0f2303565ab325
000581,无锡威孚高科技集团股份有限公司,84f677f480e74bdc9686b551ce0848a8
000582,北部湾港股份有限公司,c2f6d64ae2df418489d169ba00b4870c
000584,江苏友利投资控股股份有限公司,f2e7542c5771432ebd483734eb17c3fd
000585,东北电气发展股份有限公司,725a2b4425d8464dabe9421ada6a2a66
000586,四川汇源光通信股份有限公司,4f0f4ca67bfe48f6b74e19aab18a0141
000587,金洲慈航集团股份有限公司,b3254585270c4d62b784dc070c071862
000589,贵州轮胎股份有限公司,c2b131cd97d34db99546368d92cbebea
000590,启迪古汉集团股份有限公司,3fe082689e444e0498fb608c69c9242d
000591,中节能太阳能股份有限公司,c07b3593f2d2445f9376cbc55e9236af
000592,中福海峡（平潭）发展股份有限公司,4ca611860d28437cb60b612146c0cca4
000593,四川大通燃气开发股份有限公司,6757c85d4b78468499688249bea5b13b
000595,宝塔实业股份有限公司,eed4fc7066944c37b4f9b60043da3eee
000596,安徽古井贡酒股份有限公司,49a39df58e4f44acb2c973b2fb9531cf
000597,东北制药集团股份有限公司,b4c642695375444fb2d02631c8231492
000598,成都市兴蓉环境股份有限公司,739341ce14d540d0a88f8660815b0292
000599,青岛双星股份有限公司,557356bc84984fb4ae78ac5530c395e5
000600,河北建投能源投资股份有限公司,9f9e3e6851ab457bae4ce3691b625ae3
000601,广东韶能集团股份有限公司,aaaf320a844e4dd5a2e5a96ca0ba2ea4
000603,盛达金属资源股份有限公司,11673a262e734a599b9e1e62acdaa9d3
000605,渤海水业股份有限公司,bebcc08f19e924599fe6216b0bd60155
000606,神州易桥信息服务股份有限公司,879ebf9771bb419eacf0a57f6c4efccc
000607,浙江华媒控股股份有限公司,bdbc22266c3c44aeb6ab2bf3303e2745
000608,阳光新业地产股份有限公司,29ba87de0b7b46149fb79e14acdeff20
000609,北京绵石投资集团股份有限公司,54693765684c4f678303243b11623d00
000610,西安旅游股份有限公司,98381d4e245f4d99ab433f4afbf8cd93
000611,内蒙古天首科技发展股份有限公司,eebf487f95da4def92add99c7cd523ae
000612,焦作万方铝业股份有限公司,7d2b0749f3664e179815ce856631c65b
000613,海南大东海旅游中心股份有限公司,4e6ae746850e41e2b9dbe75dc084a435
000615,京汉实业投资集团股份有限公司,643ee2e802b84c219173e4db80e5742d
000616,海航投资集团股份有限公司,1c9d60ad17af4c94b7904ad61c279499
000617,中国石油集团资本股份有限公司,a97170b348094936a8b1780f1e5a1429
000619,芜湖海螺型材科技股份有限公司,bbbd9782755a447d88b77ea1754f18cf
000620,新华联文化旅游发展股份有限公司,996451bf9b554ed4a39a366aa4ba50c5
000622,恒立实业发展集团股份有限公司,58c0ad761a6c41f1b39af0ea2842b010
000623,吉林敖东药业集团股份有限公司,63beaa7adc0845d3b7964bfc4b8600f2
000625,重庆长安汽车股份有限公司,faa5496c18904f6f9bc9a4e0338fc86b
000626,远大产业控股股份有限公司,db436c22d41f41b4b1eb81030526c7be
000627,天茂实业集团股份有限公司,01b5ab4edd844b2db58832ac40eb576c
000628,成都高新发展股份有限公司,88b0cd2615a24626916567ed343f255b
000629,攀钢集团钒钛资源股份有限公司,cc0900d125ed455ca0b3a09c226aca35
000630,铜陵有色金属集团股份有限公司,7bc6c91223eb4d04b33ec9aadf1582f9
000631,顺发恒业股份公司,2d6213aa3fd046daa1be423e52ec3a80
000632,福建三木集团股份有限公司,51a512141daf4b0894e626670841aa38
000633,新疆合金投资股份有限公司,aa8b0c9e2caa462abf84512b27fb5f01
000635,宁夏英力特化工股份有限公司,cade0c5edd964730b2b1311c0cfcef8d
000636,广东风华高新科技股份有限公司,e27bfd95a4be4b50971ab049329db831
000637,茂名石化实华股份有限公司,e71d96a9232c473c8dd5f43133896638
000638,万方城镇投资发展股份有限公司,bd2ad889fe184bb1a8848f889e17d498
000639,西王食品股份有限公司,8dccfb3c6f5b4143bba3d6e35499f995
000650,仁和药业股份有限公司,4ce02accb3114f0fb8f7112f44bf10bd
000651,珠海格力电器股份有限公司,1e525da90e794ac29fed46921e54bc00
000652,天津泰达股份有限公司,cacaf6c83c3d4b4b9f864248f8253745
000655,山东金岭矿业股份有限公司,7a64827ffa8245648847904514b42554
000656,金科地产集团股份有限公司,1ca0e6786bb549dbbc885a1a59012e43
000657,中钨高新材料股份有限公司,2d76a5f5776747678ef8312a74aeacee
000659,珠海中富实业股份有限公司,88c026c053d8450fb2777a8081c0c979
000661,长春高新技术产业（集团）股份有限公司,b74ea10917a24bb8af3584bdc9acbd66
000662,天夏智慧城市科技股份有限公司,9c991e0019c8447a83450ac07e276c3b
000663,福建省永安林业（集团）股份有限公司,a7f2b45aca024c719e66c840630508a7
000665,湖北省广播电视信息网络股份有限公司,e99122f3d9ae4abf8625c1f035fe5f0d
000666,经纬纺织机械股份有限公司,3e6224a3564048c2841fe42353ad7f5d
000667,美好置业集团股份有限公司,c72329f656534952bc17c71d3cbe6c0a
000668,荣丰控股集团股份有限公司,a7c8bd22a8b04d21bdc0ca16bfae215f
000669,金鸿控股集团股份有限公司,9b1b0314eded4c8295197d1dfa404554
000671,阳光城集团股份有限公司,94c10e0a7cf343b3a89d7b4d9c7263dc
000672,甘肃上峰水泥股份有限公司,09b7f2d9fb1f47e4b2f57438b0aee180
000673,当代东方投资股份有限公司,185b053f7ede4207aa55eadad432e424
000676,智度科技股份有限公司,70119e01226f4adf899b9b28ebf10168
000677,恒天海龙股份有限公司,c09dc40f9e2240b88bebff7f73821593
000678,襄阳汽车轴承股份有限公司,3c5228a3c1234286993e602c2c1ab859
000679,大连友谊（集团）股份有限公司,d11294e192b04ee5a7d779e7d267bd03
000680,山推工程机械股份有限公司,c67b352d0f784097bfe5cd8324b9414e
000681,视觉（中国）文化发展股份有限公司,f8683c5f690f48f08f2b732968eb9e38
000682,东方电子股份有限公司,a85cfc7eeaf04ee48f6c0c524d5a8a3b
000683,内蒙古远兴能源股份有限公司,27cd9ece902a4d14bbee8228d0e40d72
000685,中山公用事业集团股份有限公司,37db86f4844a4549b60f1c62e255cc32
000686,东北证券股份有限公司,31afbc119e2f48f2bb8b05b45c4b1aad
000687,华讯方舟股份有限公司,c699c00c324f4847bb9d0990ca2fbc88
000688,建新矿业股份有限责任公司,c7ddc3c5a8ce463f8dba9c761ff64437
000690,广东宝丽华新能源股份有限公司,8150f13cac9640f8951dc1d342f6f5b7
000691,海南亚太实业发展股份有限公司,8cd50dae21de41069f454e66fb63d120
000692,沈阳惠天热电股份有限公司,19b7417c7ec24c119d8d09da30b639d7
000695,天津滨海能源发展股份有限公司,c318a714494e405eb2c754349fc9237e
000697,陕西炼石有色资源股份有限公司,1c3d3cce811445d6ae7e8aa9d5f30097
000698,沈阳化工股份有限公司,864ee7467c364e1ebec37f143d040469
000700,江南模塑科技股份有限公司,58e6bcd11c164b6bb785660dcd9e3a35
000701,厦门信达股份有限公司,3d9b867e0fa34028a4e87334ab1fdfd7
000702,湖南正虹科技发展股份有限公司,29c3ea76832c47cdab6ccf4ebce2ba04
000703,恒逸石化股份有限公司,ae8644310a1a4a2b830f6eb100cd30e2
000705,浙江震元股份有限公司,1b36ad4e1f5745739d469b1fe3154c6a
000707,湖北双环科技股份有限公司,68767439b6b04c20a0b75a78592d3aa7
000708,大冶特殊钢股份有限公司,c81758b69f7b4e26b5a9ba114f4b907b
000709,河钢股份有限公司,deb11038b3d442528cef022938c47e8a
000710,成都市贝瑞和康基因技术股份有限公司,23975a141f894197b6d8400cc5e1fef9
000711,京蓝科技股份有限公司,d5a6c3a0652a4816ad75991ae6a06372
000712,广东锦龙发展股份有限公司,07623ebef77f4ae9b6fe46269347fe6b
000713,合肥丰乐种业股份有限公司,2eb98915f173439bb4cfd2668667e7ff
000715,中兴-沈阳商业大厦（集团）股份有限公司,3731d10b6173462699715b89c9959d72
000716,南方黑芝麻集团股份有限公司,0f1b8019633a44cca6d9d9a2e73029c8
000717,广东韶钢松山股份有限公司,fb7ee86f2ce04ece8803dbcaca187a43
000718,苏宁环球股份有限公司,2a4fec08b6b443ea8c4b884a053cb81a
000719,中原大地传媒股份有限公司,54fe3b8250f342048685897b02535327
000720,山东新能泰山发电股份有限公司,3a168aa0ce8f44b685be559688c9bbcf
000721,西安饮食股份有限公司,c04d802368604ea5966add7e39b220fe
000722,湖南发展集团股份有限公司,abd7fb6fcbcf4bdb94ea1f8a1db4355c
000723,山西美锦能源股份有限公司,3efe8c8b634d4a18b5e6f38d72288d9d
000725,京东方科技集团股份有限公司,f2da86033dc249a5955a76e51d24e129
000726,鲁泰纺织股份有限公司,dd4429202e1c47da89ccff7c6880c022
